game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,-2.289606058232813,-0.877758,-2.664285,2.608471
0,1,pure,individual,-1.5168596925483975,-0.718968,-2.664285,2.109774
0,2,pure,individual,0.23015754429330407,0.249348,-2.664285,0.923037
0,3,pure,individual,-0.08530906502341687,0.383778,-2.664285,-0.222288
0,0,partial,individual,-1.918104519239562,-0.877758,-2.664285,2.185232
0,1,partial,individual,-1.4763535796123313,-0.718968,-2.664285,2.053434
0,2,partial,individual,0.46508072424298563,0.249348,-2.664285,1.865187
0,3,partial,individual,0.1715137407346431,0.383778,-2.664285,0.446909
0,0,full,individual,-1.8876302160759177,-0.877758,-2.664285,2.150513
0,1,full,individual,-1.5884722680709593,-0.718968,-2.664285,2.209378
0,2,full,individual,0.47925829409821397,0.249348,-2.664285,1.922046
0,3,full,individual,0.0,0.383778,-2.664285,0.0
