,l2,r2,order,index,weighting_scheme,game_title
1,0.19015489801258292,-7.719899846143264,1,k-SII,uniform,Bike Sharing Dataset Valuation
2,0.1738028543457158,-3.4879727738207738,2,k-SII,uniform,Bike Sharing Dataset Valuation
3,0.19501434329397765,-3.0491055984818267,3,k-SII,uniform,Bike Sharing Dataset Valuation
4,0.12470568647350831,-2.0014770081908724,4,k-SII,uniform,Bike Sharing Dataset Valuation
5,0.0961630442990884,-3.3062135076332027,5,k-SII,uniform,Bike Sharing Dataset Valuation
6,0.008491869381260113,0.37087764577864635,6,k-SII,uniform,Bike Sharing Dataset Valuation
7,0.0017805426627264065,0.6575107764391284,7,k-SII,uniform,Bike Sharing Dataset Valuation
8,0.004628427938064,0.18338356668922684,8,k-SII,uniform,Bike Sharing Dataset Valuation
9,0.0034452618166405332,-0.022282323751856792,9,k-SII,uniform,Bike Sharing Dataset Valuation
10,8.626982573293263e-25,1.0,10,k-SII,uniform,Bike Sharing Dataset Valuation
1,0.19015489801258292,-7.719899846143264,1,STII,uniform,Bike Sharing Dataset Valuation
2,0.9859835412403986,-12.659027867232389,2,STII,uniform,Bike Sharing Dataset Valuation
3,1.4298206657804167,-3.519014536458749,3,STII,uniform,Bike Sharing Dataset Valuation
4,0.7196068241597102,-0.9062455896332011,4,STII,uniform,Bike Sharing Dataset Valuation
5,0.1127020148551568,-0.4218505162897819,5,STII,uniform,Bike Sharing Dataset Valuation
6,0.004519672288826032,0.3521600127069193,6,STII,uniform,Bike Sharing Dataset Valuation
7,0.002289411377578025,0.5485875910542901,7,STII,uniform,Bike Sharing Dataset Valuation
8,0.00039361274946741163,0.8445460409509059,8,STII,uniform,Bike Sharing Dataset Valuation
9,1.2708676997538435e-05,0.9946312493643878,9,STII,uniform,Bike Sharing Dataset Valuation
10,9.159477379808406e-28,1.0,10,STII,uniform,Bike Sharing Dataset Valuation
1,0.1901549005045568,-7.719900076677103,1,FSII,uniform,Bike Sharing Dataset Valuation
2,0.02330193186885183,0.17053242702756854,2,FSII,uniform,Bike Sharing Dataset Valuation
3,0.009936666020578345,-0.13547452081547084,3,FSII,uniform,Bike Sharing Dataset Valuation
4,0.002232301255108462,0.36827802482383476,4,FSII,uniform,Bike Sharing Dataset Valuation
5,0.0004250945755438465,0.8346929594660205,5,FSII,uniform,Bike Sharing Dataset Valuation
6,5.880205619759245e-05,0.9756486340875582,6,FSII,uniform,Bike Sharing Dataset Valuation
7,6.283893047746941e-06,0.9973160838782531,7,FSII,uniform,Bike Sharing Dataset Valuation
8,8.023582007974507e-07,0.999656742369562,8,FSII,uniform,Bike Sharing Dataset Valuation
9,1.4762122931205833e-07,0.9999368293854918,9,FSII,uniform,Bike Sharing Dataset Valuation
10,1.1896091537953168e-18,0.9999999999999994,10,FSII,uniform,Bike Sharing Dataset Valuation
1,0.0015367307847099427,-0.9210568629743545,1,FBII,uniform,Bike Sharing Dataset Valuation
2,0.0010271347742523897,0.21565001777044668,2,FBII,uniform,Bike Sharing Dataset Valuation
3,0.0006170962923430086,0.6411343673144,3,FBII,uniform,Bike Sharing Dataset Valuation
4,0.000305561325362031,0.8495594216854332,4,FBII,uniform,Bike Sharing Dataset Valuation
5,0.00011002813323600143,0.9505856412044175,5,FBII,uniform,Bike Sharing Dataset Valuation
6,2.7930654868851006e-05,0.9879022108224823,6,FBII,uniform,Bike Sharing Dataset Valuation
7,4.629944396469369e-06,0.9980146386203786,7,FBII,uniform,Bike Sharing Dataset Valuation
8,6.264237712176032e-07,0.9997318442646732,8,FBII,uniform,Bike Sharing Dataset Valuation
