,l2,r2,order,index,weighting_scheme,game_title
1,0.18582750175055376,-9.502533088842114,1,k-SII,uniform,Adult Census Random Forest Ensemble Selection
2,0.3832897524229505,-8.596369169471561,2,k-SII,uniform,Adult Census Random Forest Ensemble Selection
3,0.49646478465026894,-2.339054942746339,3,k-SII,uniform,Adult Census Random Forest Ensemble Selection
4,0.9112866051140687,-3.3053225904234287,4,k-SII,uniform,Adult Census Random Forest Ensemble Selection
5,0.960584619661583,-2.588425202790732,5,k-SII,uniform,Adult Census Random Forest Ensemble Selection
6,0.46258538438604235,-1.0869693685489077,6,k-SII,uniform,Adult Census Random Forest Ensemble Selection
7,0.3071827842030852,-3.9996657640569113,7,k-SII,uniform,Adult Census Random Forest Ensemble Selection
8,0.03751942422582097,-0.5097307850035131,8,k-SII,uniform,Adult Census Random Forest Ensemble Selection
9,0.014386718147566958,-3.8321042245939774,9,k-SII,uniform,Adult Census Random Forest Ensemble Selection
10,1.3033179383287102e-23,1.0,10,k-SII,uniform,Adult Census Random Forest Ensemble Selection
1,0.18582750175055376,-9.502533088842114,1,STII,uniform,Adult Census Random Forest Ensemble Selection
2,1.9908757081394985,-21.34366150841074,2,STII,uniform,Adult Census Random Forest Ensemble Selection
3,5.573035432630115,-4.028492355383206,3,STII,uniform,Adult Census Random Forest Ensemble Selection
4,6.06896612239488,-1.2835554423626667,4,STII,uniform,Adult Census Random Forest Ensemble Selection
5,2.861794605959746,-0.5380938917152727,5,STII,uniform,Adult Census Random Forest Ensemble Selection
6,0.5562527419985288,-0.21232590602035573,6,STII,uniform,Adult Census Random Forest Ensemble Selection
7,0.0326631842587803,-0.08953784064216475,7,STII,uniform,Adult Census Random Forest Ensemble Selection
8,4.9702974697659016e-05,0.9356044837975787,8,STII,uniform,Adult Census Random Forest Ensemble Selection
9,5.306887073386401e-05,0.9317158421169746,9,STII,uniform,Adult Census Random Forest Ensemble Selection
10,2.6565690244244493e-28,1.0,10,STII,uniform,Adult Census Random Forest Ensemble Selection
1,0.18582750480475904,-9.502533466476462,1,FSII,uniform,Adult Census Random Forest Ensemble Selection
2,0.029148634076960965,-0.25086811295178046,2,FSII,uniform,Adult Census Random Forest Ensemble Selection
