,l2,r2,order,index,weighting_scheme,game_title
1,0.1456115079672433,-8.241708339637032,1,k-SII,uniform,California Housing Random Forest Ensemble Selection
2,0.15540234055931648,-4.592890019360912,2,k-SII,uniform,California Housing Random Forest Ensemble Selection
3,0.18224027531404308,-3.1764472745411023,3,k-SII,uniform,California Housing Random Forest Ensemble Selection
4,0.20658702977016574,-3.3290849616110885,4,k-SII,uniform,California Housing Random Forest Ensemble Selection
5,0.1983816396711459,-2.8198618337124657,5,k-SII,uniform,California Housing Random Forest Ensemble Selection
6,0.07874843211877838,-0.766837090749362,6,k-SII,uniform,California Housing Random Forest Ensemble Selection
7,0.05221788094881248,-3.8986513855753717,7,k-SII,uniform,California Housing Random Forest Ensemble Selection
8,0.0034684449804552545,-0.5750304974742766,8,k-SII,uniform,California Housing Random Forest Ensemble Selection
9,0.0006526462678558648,0.4126345070008526,9,k-SII,uniform,California Housing Random Forest Ensemble Selection
10,4.208076795837432e-25,1.0,10,k-SII,uniform,California Housing Random Forest Ensemble Selection
1,0.1456115079672433,-8.241708339637032,1,STII,uniform,California Housing Random Forest Ensemble Selection
2,0.8724584815855547,-15.73932829016929,2,STII,uniform,California Housing Random Forest Ensemble Selection
3,1.6442867583669698,-4.1045584895489124,3,STII,uniform,California Housing Random Forest Ensemble Selection
4,1.3254806990925367,-1.160048119433883,4,STII,uniform,California Housing Random Forest Ensemble Selection
5,0.5078606654655983,-0.5944360699943001,5,STII,uniform,California Housing Random Forest Ensemble Selection
6,0.09412803155606314,-0.12696672928524388,6,STII,uniform,California Housing Random Forest Ensemble Selection
7,0.008027228406218738,-0.0984248077392329,7,STII,uniform,California Housing Random Forest Ensemble Selection
8,0.00027239353953399854,0.8359379186001136,8,STII,uniform,California Housing Random Forest Ensemble Selection
9,2.4074427587851728e-06,0.9980507208438748,9,STII,uniform,California Housing Random Forest Ensemble Selection
10,1.7000744546202434e-28,1.0,10,STII,uniform,California Housing Random Forest Ensemble Selection
1,0.14561150996349295,-8.241708605165837,1,FSII,uniform,California Housing Random Forest Ensemble Selection
2,0.016842110769776753,0.15051981076384502,2,FSII,uniform,California Housing Random Forest Ensemble Selection
3,0.007538383021752686,-0.37113528033838006,3,FSII,uniform,California Housing Random Forest Ensemble Selection
4,0.0017371594056778414,0.11880367065945718,4,FSII,uniform,California Housing Random Forest Ensemble Selection
5,0.0003847337990942713,0.7375025632898493,5,FSII,uniform,California Housing Random Forest Ensemble Selection
6,6.516826795176342e-05,0.9520693292878226,6,FSII,uniform,California Housing Random Forest Ensemble Selection
7,8.163412059872171e-06,0.9934970049705657,7,FSII,uniform,California Housing Random Forest Ensemble Selection
8,6.744582706479213e-07,0.9994565779878913,8,FSII,uniform,California Housing Random Forest Ensemble Selection
9,2.7964331994755124e-08,0.9999774667206591,9,FSII,uniform,California Housing Random Forest Ensemble Selection
10,8.563751660139397e-19,0.9999999999999993,10,FSII,uniform,California Housing Random Forest Ensemble Selection
1,0.0006889263293668824,-0.24783914811703767,1,FBII,uniform,California Housing Random Forest Ensemble Selection
2,0.0004281532208777078,0.47328112181587123,2,FBII,uniform,California Housing Random Forest Ensemble Selection
3,0.00025086589860468645,0.7466399980383984,3,FBII,uniform,California Housing Random Forest Ensemble Selection
4,0.00012642983114622588,0.8865685059598254,4,FBII,uniform,California Housing Random Forest Ensemble Selection
5,5.1122369661224106e-05,0.9570363941823536,5,FBII,uniform,California Housing Random Forest Ensemble Selection
6,1.5509878721873494e-05,0.9873441632201123,6,FBII,uniform,California Housing Random Forest Ensemble Selection
7,3.251851344252423e-06,0.9973728144120276,7,FBII,uniform,California Housing Random Forest Ensemble Selection
8,4.130714833068271e-07,0.999667041286171,8,FBII,uniform,California Housing Random Forest Ensemble Selection
9,2.3510183191029334e-08,0.9999810554264482,9,FBII,uniform,California Housing Random Forest Ensemble Selection
