,l2,r2,order,index,weighting_scheme,game_title
1,0.06752338411016637,-5.721976576527475,1,k-SII,uniform,California Housing Dataset Valuation
2,0.09372224487214832,-4.561369835837074,2,k-SII,uniform,California Housing Dataset Valuation
3,0.11655542517534234,-3.099250748324244,3,k-SII,uniform,California Housing Dataset Valuation
4,0.15020907502185818,-3.2833141845943263,4,k-SII,uniform,California Housing Dataset Valuation
5,0.14883919129510365,-2.050495057695924,5,k-SII,uniform,California Housing Dataset Valuation
6,0.037070501821525964,0.028619146656786554,6,k-SII,uniform,California Housing Dataset Valuation
7,0.011218831727421845,-2.0414405379111757,7,k-SII,uniform,California Housing Dataset Valuation
8,0.004726594120179017,-1.3546410482756879,8,k-SII,uniform,California Housing Dataset Valuation
9,0.003588762599220569,-0.5834161023322844,9,k-SII,uniform,California Housing Dataset Valuation
10,5.150226665535663e-24,1.0,10,k-SII,uniform,California Housing Dataset Valuation
1,0.06752338411016637,-5.721976576527475,1,STII,uniform,California Housing Dataset Valuation
2,0.5161168340748985,-15.630973141102192,2,STII,uniform,California Housing Dataset Valuation
3,1.1586586244990444,-4.262410819228747,3,STII,uniform,California Housing Dataset Valuation
4,1.0083043051652354,-1.0772200317427179,4,STII,uniform,California Housing Dataset Valuation
5,0.3434002461937958,-0.6107869861651605,5,STII,uniform,California Housing Dataset Valuation
6,0.040316813623529214,0.014784361594036288,6,STII,uniform,California Housing Dataset Valuation
7,0.0011756708630438052,0.4339817591802393,7,STII,uniform,California Housing Dataset Valuation
8,8.015358498511424e-05,0.9445513450364278,8,STII,uniform,California Housing Dataset Valuation
9,1.323801415430395e-05,0.991441343628067,9,STII,uniform,California Housing Dataset Valuation
10,4.49216779885382e-29,1.0,10,STII,uniform,California Housing Dataset Valuation
1,0.06752338510876502,-5.72197676842703,1,FSII,uniform,California Housing Dataset Valuation
2,0.009168426570405515,0.24517523964585763,2,FSII,uniform,California Housing Dataset Valuation
3,0.00473531726161741,-0.5238320899487616,3,FSII,uniform,California Housing Dataset Valuation
4,0.0014640961195120958,0.00784884874269487,4,FSII,uniform,California Housing Dataset Valuation
5,0.00045676177183996594,0.7376546302857697,5,FSII,uniform,California Housing Dataset Valuation
6,0.00010459285891712388,0.9360354937922308,6,FSII,uniform,California Housing Dataset Valuation
7,2.051700208547742e-05,0.9862957221132029,7,FSII,uniform,California Housing Dataset Valuation
8,1.839012452604474e-06,0.9987712407357408,8,FSII,uniform,California Housing Dataset Valuation
9,1.5376989611010436e-07,0.9998973281168914,9,FSII,uniform,California Housing Dataset Valuation
10,9.10847260288675e-19,0.9999999999999994,10,FSII,uniform,California Housing Dataset Valuation
1,0.0006323371050738874,0.26917452037366196,1,FBII,uniform,California Housing Dataset Valuation
2,0.0004950377393711571,0.5062145861271401,2,FBII,uniform,California Housing Dataset Valuation
3,0.0003730205065362289,0.668294538593225,3,FBII,uniform,California Housing Dataset Valuation
4,0.0002513657721145153,0.7982955142990947,4,FBII,uniform,California Housing Dataset Valuation
5,0.00013900376037203184,0.8976837816488129,5,FBII,uniform,California Housing Dataset Valuation
