,l2,r2,order,index,weighting_scheme,game_title
1,0.14966965362249418,-1.173709099228553,1,k-SII,uniform,Image Classifier Local XAI
2,0.06328830258781126,0.2913559264722152,2,k-SII,uniform,Image Classifier Local XAI
3,0.05191016759491662,0.5338486878724235,3,k-SII,uniform,Image Classifier Local XAI
4,0.05672830966956833,0.5526362062291352,4,k-SII,uniform,Image Classifier Local XAI
5,0.049543674639918815,0.6653708442564161,5,k-SII,uniform,Image Classifier Local XAI
6,0.007147107234533177,0.958605304694613,6,k-SII,uniform,Image Classifier Local XAI
7,0.0062654047019657265,0.964507655560798,7,k-SII,uniform,Image Classifier Local XAI
8,0.0014003931621937662,0.9916470622251421,8,k-SII,uniform,Image Classifier Local XAI
9,4.308912375792284e-24,1.0,9,k-SII,uniform,Image Classifier Local XAI
1,0.14966965362249418,-1.173709099228553,1,STII,uniform,Image Classifier Local XAI
2,0.12465850955234005,-0.21421668224013457,2,STII,uniform,Image Classifier Local XAI
3,0.051148157030233725,0.7589589892196217,3,STII,uniform,Image Classifier Local XAI
4,0.17012588394088846,0.5360705340789416,4,STII,uniform,Image Classifier Local XAI
5,0.06293398290156163,0.599960752881922,5,STII,uniform,Image Classifier Local XAI
6,0.003908688909221899,0.9755737071437548,6,STII,uniform,Image Classifier Local XAI
7,0.0004915389337086253,0.9968090308918456,7,STII,uniform,Image Classifier Local XAI
8,9.25661202625709e-05,0.9993881425174537,8,STII,uniform,Image Classifier Local XAI
9,0.0,1.0,9,STII,uniform,Image Classifier Local XAI
1,0.14966965309831304,-1.1737090884921693,1,FSII,uniform,Image Classifier Local XAI
2,0.03540135362482502,0.6271927044505679,2,FSII,uniform,Image Classifier Local XAI
3,0.01874964637466104,0.8439499409717321,3,FSII,uniform,Image Classifier Local XAI
4,0.005873349263543671,0.9583632484772596,4,FSII,uniform,Image Classifier Local XAI
5,0.0018535562048121901,0.9874170609909231,5,FSII,uniform,Image Classifier Local XAI
6,0.00019551039549207613,0.9987140249023432,6,FSII,uniform,Image Classifier Local XAI
7,2.4088209848841527e-05,0.9998414013142769,7,FSII,uniform,Image Classifier Local XAI
8,1.9431235225530275e-06,0.9999871968393845,8,FSII,uniform,Image Classifier Local XAI
9,2.779743235863607e-18,1.0,9,FSII,uniform,Image Classifier Local XAI
